label,sentence_id,string,npsub0,npsub1,npsub2,npsub3,npsub4,npsub5,npsub6,npsub7,npsub8,npsub9,npsub10,npsub11,npsub12,npsub13,npsub14,npsub15,npdo0,npdo1,npdo2,npdo3,npdo4,npdo5,npdo6,npdo7,npdo8,npdo9,npdo10,npdo11,npdo12,npdo13,npdo14,npdo15,npother0,npother1,npother2,npother3,npother4,npother5,npother6,npother7,npother8,npother9,npother10,npother11,npother12,npother13,npother14,npother15,vp0,vp1,vp2,vp3,vp4,vp5,vp6,vp7,vp8,vp9,vp10,vp11,vp12,vp13,vp14,vp15,vp16,vp17,vp18,vp19,vp20,snw_n,swn_v,swn_a,swn_r,timex
1,4,The_conference_was_jointly_sponsored_by_the_New_York_Institute_of_Technology_School_of_Management_and_the_Armed_Forces_Communications_and_Electronics_Association__a_joint_industry_-_government_trade_group_.,The_conference,0,Y,def,conference,NN,common,sg,3,08308497-N,08307589-N,07975026-N,07950920-N,00001740-N,6,noun.group,the_New_York_Institute_of_Technology_School_of_Management_and_the_Armed_Forces_Communications_and_Electronics_Association__a_joint_industry_-_government_trade_group,0,Y,def,institute,NNP,proper,sg,3,08407330-N,08049401-N,08008335-N,07950920-N,00001740-N,6,noun.group,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,sponsored,positive,jointly,sponsor,0,1,VBN,02220461-V,3,verb.possession,past,sponsor,1,VBN,0,past_perf,active,02219940-V,O,02219094-V,02199590-V,0.05048076923076923,0.0,0.0,0.0,NO
4,5,Any_secret_can_be_pirated_,Any_secret,0,Y,indef,secret,NN,common,sg,3,06673142-N,06634376-N,06598915-N,00033020-N,00001740-N,5,noun.communication,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,pirated,none,transmit,pirate,0,1,VBN,02206619-V,2,verb.possession,none,pirate,0,VBN,0,cond,passive,02277897-V,O,02321757-V,O,0.32692307692307687,0.43283582089552236,0.0,0.0,NO
1,5,the_experts_said_,the_experts,0,Y,def,expert,NNS,common,pl,3,09617867-N,00007846-N,00004475-N,00004258-N,00001740-N,7,noun.person,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,said,none,none,say,0,0,VBD,00940384-V,1,verb.communication,past,say,0,VBD,0,sim_past,active,01009240-V,O,O,O,0.0,0.31343283582089554,0.0,0.0,NO
4,5,if_it_is_transmitted_over_the_air_.,it,0,NO-NOUN,none,it,PRP,pronoun,sg,3,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,transmitted,none,none,transmit,0,0,VBN,01850315-V,2,verb.possession,present,transmit,1,VBN,0,pres_perf,active,02231661-V,O,02232190-V,O,0.0,0.13432835820895522,0.0,0.0,NO
4,6,Even_rank_amateurs_can_do_it,Even_rank_amateurs,1,Y,none,amateur,NNS,common,pl,3,09786585-N,00007846-N,00004475-N,00004258-N,00001740-N,7,noun.person,it,0,NO-NOUN,none,it,PRP,pronoun,sg,3,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,do,none,spend,do,0,1,VB,02560585-V,0,verb.social,none,do,0,VB,0,cond,active,O,O,O,O,0.769230769230769,0.19402985074626866,0.0,0.4272300469483568,NO
4,6,if_they_spend_a_few_thousand_dollars_for_a_commercially_available_microwave_receiver_with_amplifier_and_a_VCR_recorder_.,they,0,NO-NOUN,none,they,PRP,pronoun,pl,3,O,O,O,O,O,0,O,a_few_thousand_dollars,0,Y,indef,dollar,NNS,common,pl,3,13661273-N,13604718-N,13583724-N,13576101-N,00001740-N,6,noun.quantity,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,spend,none,none,spend,0,0,VBP,02708420-V,0,verb.stative,present,spend,0,VBP,0,pres,active,O,O,O,O,0.01730769230769232,0.02686567164179105,0.0591549295774648,0.0591549295774648,NO
4,7,They_need_only,They,0,NO-NOUN,none,they,PRP,pronoun,pl,3,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,O,O,O,-1,0,O,O,0,O,O,O,-1,O,-1,O,O,O,O,O,O,0.0,0.43283582089552236,0.0,0.9530516431924883,NO
4,7,position_themselves_near_a_company's_satellite_dish,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,themselves,0,NO-NOUN,none,themselve,PRP,pronoun,unknown,3,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,position,positive,only,position,0,2,VB,01850315-V,2,verb.motion,none,position,0,VB,0,other,unknown,01987160-V,O,01494310-V,O,0.6428571428571428,0.0,0.0,0.0,NO
4,7,and_wait_.,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,wait,none,none,wait,0,0,VB,02637938-V,0,verb.stative,none,wait,0,VB,0,other,unknown,O,O,O,O,0.0,0.43283582089552236,0.0,0.0,NO
1,8,"""You_can_have_a_dozen_competitors_stealing_your_secrets_at_the_same_time__""",You,0,NO-NOUN,none,you,PRP,pronoun,unknown,2,O,O,O,O,O,0,O,a_dozen_competitors,0,Y,indef,competitor,NNS,common,pl,3,10533013-N,09613191-N,00007846-N,00004475-N,00001740-N,8,noun.person,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,stealing,none,none,steal,0,0,VBG,02206619-V,1,verb.possession,none,steal,0,VBG,0,other,unknown,02321757-V,O,O,O,0.23846153846153845,0.14626865671641792,0.11173708920187794,0.0,NO
1,8,Mr_._Matchett_said__adding_:,Matchett,0,none,none,matchett,NNP,proper,sg,3,O,O,O,O,O,0,O,Mr,0,none,none,mr,NNP,proper,sg,3,06341340-N,06339416-N,06338908-N,06333653-N,00001740-N,8,noun.communication,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,adding,none,none,add,0,0,VBG,00109660-V,3,verb.change,none,add,0,VBG,0,other,unknown,00182406-V,O,00156601-V,00169651-V,0.0,0.3646055437100213,0.0,0.0,NO
2,8,"""It's_a_pretty_good_bet",It,0,NO-NOUN,none,it,PRP,pronoun,sg,3,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,'s,none,none,bet,0,2,NN,00001740-N,8,noun.possession,present,be,0,VBZ,0,pres,active,13343526-N,13333237-N,13342987-N,13342692-N,0.0,0.0,0.5323943661971832,0.5323943661971832,NO
1,8,"they_won't_get_caught_._""",they,0,NO-NOUN,none,they,PRP,pronoun,pl,3,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,caught,positive,none,catch,0,1,VBN,01767949-V,2,verb.cognition,future,catch,1,VBN,0,fut_perf,active,00725748-V,O,00725274-V,O,0.0,0.43283582089552236,0.0,0.0,NO
4,9,The_only_way_to_catch_an_electronic_thief_,The_only_way_to_catch_an_electronic_thief,0,Y,def,way,NN,common,sg,3,04928903-N,04916342-N,00024264-N,00002137-N,00001740-N,4,noun.attribute,an_electronic_thief,0,Y,indef,thief,NN,common,sg,3,10707804-N,09977660-N,10474950-N,09633969-N,00001740-N,11,noun.person,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,catch,none,none,catch,0,0,VB,01767949-V,2,verb.cognition,none,catch,0,VB,0,infinitif,active,00725748-V,O,00725274-V,O,0.17948717948717946,0.1144278606965174,0.0,0.0,NO
1,9,he_said_,he,0,NO-NOUN,none,he,PRP,pronoun,sg,3,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,said,none,none,say,0,0,VBD,00940384-V,1,verb.communication,past,say,0,VBD,0,sim_past,active,01009240-V,O,O,O,0.0,0.43283582089552236,0.0,0.0,NO
4,9,is_to_set_him_up_with_erroneous_information_.,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,him,0,NO-NOUN,none,him,PRP,pronoun,sg,3,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,set,none,none,set,0,1,VB,01850315-V,1,verb.contact,none,set,0,VB,0,infinitif,active,01494310-V,O,O,O,0.17948717948717946,0.2736318407960199,0.2519561815336463,0.0,NO
1,10,Even_though_electronic_espionage_may_cost_U_._S_._firms_billions_of_dollars_a_year_,firms_billions_of_dollars_a_year,1,Y,none,billion,NNS,common,pl,3,13752172-N,13745420-N,13728499-N,13582013-N,00001740-N,7,noun.quantity,U,0,Y,none,u,NNP,proper,sg,3,15084357-N,14964590-N,14850483-N,14727670-N,00001740-N,10,noun.substance,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,cost,positive,even,cost,0,1,VB,02604760-V,1,verb.stative,none,cost,0,VB,0,cond,active,02702508-V,O,O,O,0.19683257918552036,0.03950834064969271,0.0,0.08699254349627175,YES
1,10,most_aren't_yet_taking_precautions_,most,0,NO-NOUN,none,most,JJS,unknown,unknown,3,O,O,O,O,01557120-A,0,adj.all,precautions,1,Y,none,precaution,NNS,common,pl,3,00822970-N,00174412-N,00168237-N,00165942-N,00001740-N,11,noun.act,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,taking,positive,yet,take,0,2,VBG,02367363-V,1,verb.social,present,take,0,VBG,1,pres_cont,active,02599636-V,O,O,O,0.32692307692307687,0.19402985074626866,0.0,0.4272300469483568,NO
1,10,the_experts_said_.,the_experts,0,Y,def,expert,NNS,common,pl,3,09617867-N,00007846-N,00004475-N,00004258-N,00001740-N,7,noun.person,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,said,none,none,say,0,0,VBD,00940384-V,1,verb.communication,past,say,0,VBD,0,sim_past,active,01009240-V,O,O,O,0.0,0.31343283582089554,0.0,0.0,NO
1,11,By_contrast__European_firms_will_spend_$150_million_this_year_on_electronic_security_,European_firms,1,Y,none,firm,NNS,common,pl,3,08059870-N,08061042-N,08056231-N,08008335-N,00001740-N,7,noun.group,$150_million,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,spend,none,none,spend,1,1,VB,02708420-V,0,verb.stative,future,spend,0,VB,0,fut,active,O,O,O,O,0.23846153846153845,0.05074626865671642,0.0,0.0,YES
1,11,and_are_expected,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,expected,none,none,expect,0,0,VBN,00628491-V,2,verb.cognition,present,expect,1,VBN,0,pres_perf,active,00719734-V,O,00670261-V,O,0.0,0.9104477611940298,0.0,0.0,NO
1,11,to_spend_$1_billion_by_1992_.,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,$1_billion,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,spend,none,none,spend,0,0,VB,02708420-V,0,verb.stative,none,spend,0,VB,0,infinitif,active,O,O,O,O,0.0,0.15991471215351813,0.0,0.0,YES
1,12,Already_many_foreign_firms__especially_banks__have_their_own_cryptographers_,many_foreign_firms__especially_banks_,1,Y,none,firm,NNS,common,pl,3,08059870-N,08061042-N,08056231-N,08008335-N,00001740-N,7,noun.group,their_own_cryptographers,0,Y,def,cryptographer,NNS,common,pl,3,09981540-N,09995398-N,09621545-N,00007846-N,00001740-N,9,noun.person,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,have,positive,already,have,0,1,VBP,02203362-V,0,verb.possession,present,have,0,VBP,0,pres,active,O,O,O,O,0.0,0.06544202066590127,0.1440953412784399,0.1440953412784399,NO
1,12,conference_speakers_reported_.,conference_speakers,1,Y,none,speaker,NNS,common,pl,3,10630188-N,09811712-N,09610660-N,00007846-N,00001740-N,9,noun.person,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,reported,none,none,report,0,0,VBD,02367363-V,4,verb.communication,past,report,0,VBD,0,sim_past,active,00965035-V,02376958-V,00831651-V,00740577-V,0.0,0.31343283582089554,0.0,0.0,NO
1,13,Still__encrypting_corporate_communications_is_only_a_partial_remedy_.,encrypting_corporate_communications,1,Y,none,communication,NNS,common,pl,3,06252138-N,00030358-N,00029378-N,00023100-N,00001740-N,5,noun.communication,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,is,positive,still,remedy,0,4,NN,00001740-N,10,noun.act,present,be,0,VBZ,0,pres,active,00259177-N,00199130-N,00258854-N,00248977-N,0.36713286713286714,0.08548168249660788,0.4750320102432779,0.4750320102432779,NO
1,14,One_expert__said,One_expert,0,Y,none,expert,NN,common,sg,3,09617867-N,00007846-N,00004475-N,00004258-N,00001740-N,7,noun.person,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,said,none,none,say,0,0,VBD,00940384-V,1,verb.communication,past,say,0,VBD,0,sim_past,active,01009240-V,O,O,O,0.0,0.31343283582089554,0.0,0.0,NO
3,14,whose_job_is_so_politically_sensitive,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,is,positive,politically,sensitive,0,2,JJ,02103481-A,0,adj.all,present,be,0,VBZ,0,pres,active,O,O,O,O,0.32692307692307687,0.19402985074626866,0.4272300469483568,0.0,NO
1,14,that_he_spoke_on_condition,he,0,NO-NOUN,none,he,PRP,pronoun,sg,3,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,spoke,none,none,speak,0,0,VBD,02367363-V,3,verb.communication,past,speak,0,VBD,0,sim_past,active,00941990-V,O,00740577-V,02376958-V,0.4153846153846154,0.0,0.0,0.0,NO
1,14,that_he_wouldn't_be_named,he,0,NO-NOUN,none,he,PRP,pronoun,sg,3,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,named,positive,none,name,0,1,VBN,01030132-V,2,verb.communication,none,name,0,VBN,0,cond,passive,01028748-V,O,01029852-V,O,0.0,0.5283582089552239,0.0,0.0,NO
2,14,the_expected_influx_of_East_European_refugees_over_the_next_few_years_will_greatly_increase,the_expected_influx_of_East_European_refugees_over_the_next_few_years,0,Y,def,influx,NN,common,sg,3,13499782-N,13482330-N,13518963-N,00029677-N,00001740-N,5,noun.process,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,increase,positive,greatly,increase,0,2,VB,00109660-V,2,verb.change,future,increase,0,VB,0,fut,active,00156601-V,O,00169651-V,O,0.0,0.05074626865671642,0.11173708920187794,0.11173708920187794,YES
2,14,the_chances_of_computer_-_maintenance_workers__for_example__doubling_as_foreign_spies_.,maintenance_workers__for_example_,1,Y,none,worker,NNS,common,pl,3,09632518-N,00007846-N,00004475-N,00004258-N,00001740-N,7,noun.person,the_chances_of_computer_-_maintenance_workers__for_example__doubling_as_foreign_spies,0,Y,def,chance,NNS,common,pl,3,14483917-N,14481929-N,13954253-N,00024720-N,00001740-N,6,noun.state,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,doubling,none,none,double,0,0,VBG,00126264-V,3,verb.change,none,double,0,VBG,0,other,unknown,00246217-V,O,00247390-V,00153263-V,0.38221153846153844,0.04477611940298508,0.09859154929577466,0.0,NO
1,15,Moreover__he_said_,he,0,NO-NOUN,none,he,PRP,pronoun,sg,3,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,said,none,none,say,0,0,VBD,00940384-V,1,verb.communication,past,say,0,VBD,0,sim_past,active,01009240-V,O,O,O,0.0,0.24179104477611943,0.0,0.0,NO
1,15,technology_now_exists,technology,0,Y,none,technology,NN,common,sg,3,00949619-N,00949134-N,00947128-N,00407535-N,00001740-N,8,noun.act,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,exists,positive,now,exist,0,2,VBZ,02603699-V,0,verb.stative,present,exist,0,VBZ,0,pres,active,O,O,O,O,0.0,0.43283582089552236,0.0,0.9530516431924883,YES
1,15,for_stealing_corporate_secrets,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,corporate_secrets,1,Y,none,secret,NNS,common,pl,3,06673142-N,06634376-N,06598915-N,00033020-N,00001740-N,5,noun.communication,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,stealing,none,none,steal,0,0,VBG,02206619-V,1,verb.possession,none,steal,0,VBG,0,other,unknown,02321757-V,O,O,O,0.548076923076923,0.31343283582089554,0.6901408450704226,0.0,NO
1,15,"after_they've_been_""erased""_from_a_computer's_memory_.",they,0,NO-NOUN,none,they,PRP,pronoun,pl,3,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,erased,none,none,erase,0,0,VBN,01323958-V,1,verb.change,present,erase,1,VBN,0,pres_perf,passive,00479391-V,O,O,O,0.17948717948717946,0.1144278606965174,0.0,0.0,NO
1,16,He_said,He,0,NO-NOUN,none,he,PRP,pronoun,sg,3,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,said,none,none,say,0,0,VBD,00940384-V,1,verb.communication,past,say,0,VBD,0,sim_past,active,01009240-V,O,O,O,0.0,0.6716417910447762,0.0,0.0,NO
1,16,that_Oliver_North_of_Iran_-_Contra_notoriety_thought,Oliver_North_of_Iran_-_Contra_notoriety,0,N,none,notoriety,NNP,proper,sg,3,14439149-N,14439012-N,14439745-N,14439447-N,00001740-N,9,noun.state,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,thought,none,none,think,0,0,VBD,00628491-V,2,verb.cognition,past,think,0,VBD,0,sim_past,active,00689344-V,O,00670261-V,O,0.17948717948717946,0.1144278606965174,0.0,0.0,NO
1,16,he_had_erased_his_computer,he,0,NO-NOUN,none,he,PRP,pronoun,sg,3,O,O,O,O,O,0,O,his_computer,0,Y,def,computer,NN,common,sg,3,03082979-N,03699975-N,03183080-N,03575240-N,00001740-N,8,noun.artifact,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,erased,none,none,erase,0,0,VBN,01323958-V,1,verb.change,past,erase,1,VBN,0,past_perf,active,00479391-V,O,O,O,0.0,0.24179104477611943,0.0,0.0,NO
1,16,but_that_the_information_was_later_retrieved,the_information,0,N,def,information,NN,common,sg,3,06634376-N,06598915-N,00033020-N,00002137-N,00001740-N,4,noun.communication,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,retrieved,positive,later,retrieve,0,1,VBN,02210855-V,1,verb.possession,past,retrieve,1,VBN,0,past_perf,active,02247977-V,O,O,O,0.2637362637362637,0.15991471215351813,0.0,0.0,NO
1,16,for_congressional_committees_to_read_.,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,congressional_committees,1,Y,none,committee,NNS,common,pl,3,08324514-N,08077292-N,08189659-N,08008335-N,00001740-N,7,noun.group,read,none,none,read,0,0,VB,00588888-V,2,verb.cognition,none,read,0,VB,0,infinitif,active,00625119-V,O,00623151-V,O,0.0,0.19402985074626866,0.0,0.0,NO
4,17,No_personal_computer__not_even_the_one_on_a_chief_executive's_desk__is_safe_,No_personal_computer__not_even_the_one_on_a_chief_executive's_desk_,0,Y,none,computer,NN,common,sg,3,03082979-N,03699975-N,03183080-N,03575240-N,00001740-N,8,noun.artifact,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,is,none,none,safe,0,0,JJ,02057829-A,0,adj.all,present,be,0,VBZ,0,pres,active,O,O,O,O,0.0,0.03950834064969271,0.4581607290803646,0.08699254349627175,NO
1,17,this_speaker_noted_.,this_speaker,0,Y,demon,speaker,NN,common,sg,3,10630188-N,09811712-N,09610660-N,00007846-N,00001740-N,9,noun.person,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,noted,none,none,note,0,0,VBD,00940384-V,2,verb.communication,past,note,0,VBD,0,sim_past,active,01020005-V,O,01009240-V,O,0.0,0.31343283582089554,0.0,0.0,NO
1,18,W_._Mark_Goode__president_of_Micronyx_Inc_.__a_Richardson__Texas__firm_that_makes_computer_-_security_products__provided_a_new_definition_for_Mikhail_Gorbachev's_campaign_for_greater_openness_,a_Richardson__Texas__firm,0,Y,indef,firm,NN,common,sg,3,08059870-N,08061042-N,08056231-N,08008335-N,00001740-N,7,noun.group,a_new_definition_for_Mikhail_Gorbachev's_campaign_for_greater_openness,0,Y,indef,definition,NN,common,sg,3,06744396-N,06738281-N,06722453-N,06598915-N,00001740-N,6,noun.communication,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,provided,none,none,provide,0,0,VBN,02220461-V,2,verb.possession,none,provide,0,VBN,0,other,unknown,02327200-V,O,02199590-V,O,0.10576923076923075,0.03482587064676616,0.07668231611893583,0.0,NO
3,18,known_commonly_as_glasnost_.,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,glasnost,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,known,positive,commonly,know,0,1,VBN,00594621-V,0,verb.cognition,none,know,0,VBN,0,other,unknown,O,O,O,O,0.0,0.24179104477611943,0.0,0.0,NO
1,19,Under_Mr_._Gorbachev__the_Soviets_are_openly_stealing_Western_corporate_communications_.,the_Soviets,0,Y,def,soviet,NNPS,proper,pl,3,08320201-N,08310949-N,08077292-N,08189659-N,00001740-N,8,noun.group,Western_corporate_communications,1,Y,none,communication,NNS,common,pl,3,06252138-N,00030358-N,00029378-N,00023100-N,00001740-N,5,noun.communication,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,stealing,positive,openly,steal,0,1,VBG,02206619-V,1,verb.possession,present,steal,0,VBG,1,pres_cont,active,02321757-V,O,O,O,0.07417582417582416,0.15991471215351813,0.1267605633802817,0.1267605633802817,NO
1,19,Mr_._Goode_said_,Goode,0,none,none,goode,NNP,proper,sg,3,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,said,none,none,say,0,0,VBD,00940384-V,1,verb.communication,past,say,0,VBD,0,sim_past,active,01009240-V,O,O,O,0.0,0.24179104477611943,0.0,0.0,NO
1,20,He_cited_the_case_of_a_Swiss_oil_trader,a_Swiss_oil_trader,0,Y,indef,trader,NN,common,sg,3,10720453-N,10309896-N,09882716-N,09609232-N,00001740-N,10,noun.person,the_case,0,Y,def,case,NN,common,sg,3,07308889-N,07283608-N,00029378-N,00023100-N,00001740-N,5,noun.event,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,cited,none,none,cite,0,0,VBD,00628491-V,3,verb.communication,past,cite,0,VBD,0,sim_past,active,01024190-V,O,00730052-V,00713167-V,0.47435897435897434,0.0,0.0,0.0,NO
1,20,who_recently_put_out_bids_via_telex_for_an_oil_tanker_to_pick_up_a_cargo_of_crude_in_the_Middle_East_.,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,bids_via_telex_for_an_oil_tanker,1,Y,none,bid,NNS,common,pl,3,07168131-N,07160883-N,00030358-N,00029378-N,00001740-N,6,noun.communication,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,pick,none,none,pick,0,1,VB,00697589-V,2,verb.cognition,none,pick,0,VB,0,infinitif,active,00676450-V,O,00674607-V,O,0.0,0.07981829980532122,0.0,0.0,YES
1,21,Among_the_responses_the_Swiss_trader_got_was_one_from_the_Soviet_national_shipping_company_,the_Swiss_trader,0,Y,def,trader,NN,common,sg,3,10720453-N,10309896-N,09882716-N,09609232-N,00001740-N,10,noun.person,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,got,none,none,get,0,0,VBD,02210855-V,0,verb.possession,past,get,0,VBD,0,sim_past,active,O,O,O,O,0.05048076923076923,0.13432835820895522,0.0,0.0,NO
1,21,which_hadn't_been_invited_to_submit_a_bid_.,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,a_bid,0,Y,indef,bid,NN,common,sg,3,07168131-N,07160883-N,00030358-N,00029378-N,00001740-N,6,noun.communication,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,invited,positive,none,invite,0,1,VBN,01617192-V,2,verb.emotion,past,invite,1,VBN,0,past_perf,passive,01760143-V,O,01759326-V,O,0.0,0.43283582089552236,0.0,0.0,NO
1,22,The_Soviets'_eavesdropping_paid_off__however_,The_Soviets'_eavesdropping,0,none,none,eavesdrop,NNS,common,pl,3,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,paid,positive,get,pay,0,3,VBD,02220461-V,2,verb.possession,past,pay,0,VBD,0,sim_past,active,02251743-V,O,02199590-V,O,0.0,0.13432835820895522,0.0,0.6901408450704226,NO
1,22,because_they_got_the_contract_.,they,0,NO-NOUN,none,they,PRP,pronoun,pl,3,O,O,O,O,O,0,O,the_contract,0,Y,def,contract,NN,common,sg,3,06520944-N,06771653-N,06770275-N,06722453-N,00001740-N,7,noun.communication,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,got,none,none,get,0,0,VBD,02210855-V,0,verb.possession,past,get,0,VBD,0,sim_past,active,O,O,O,O,0.32692307692307687,0.19402985074626866,0.0,0.0,NO
1,0,We_don't_know,We,0,NO-NOUN,none,we,PRP,pronoun,pl,1,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,know,positive,none,know,0,1,VB,00594621-V,0,verb.cognition,none,know,0,VB,0,other,unknown,O,O,O,O,0.0,0.3055555555555556,0.0,0.0,NO
1,0,who_is_winning_the_drug_war_in_Latin_America_,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,the_drug_war,0,Y,def,war,NN,common,sg,3,00973077-N,00952963-N,01080366-N,00030358-N,00001740-N,7,noun.act,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,winning,none,none,win,0,0,VBG,01100145-V,0,verb.competition,present,win,0,VBG,1,pres_cont,active,O,O,O,O,0.17500000000000002,0.17500000000000002,0.0,0.0,NO
